scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2023-12-14_10-50-25_1,img041458.png,455.90952259019116,287.22547527093366,437.0313607142141,297.0611562483334,426.87839970528535,293.0951558542206,413.7112783968308,284.84587503446596,,
labeled-data,2023-12-14_10-50-25_1,img042583.png,,,441.24384183594543,278.676188210429,430.1390407324295,276.4552279897258,418.71695959738463,268.3645871857357,,
labeled-data,2023-12-14_10-50-25_1,img042648.png,,,442.4570738901015,277.1401570323986,430.8763527392921,274.44327676440184,421.0406717618923,267.14583603923427,,
labeled-data,2023-12-14_10-50-25_1,img043050.png,422.519569096145,277.5234041624621,407.46086493171526,291.4087028075856,395.9223773252042,288.279621422769,385.9484304111014,280.2613503741766,,
labeled-data,2023-12-14_10-50-25_1,img044286.png,,,427.2097969940766,273.08323685386017,417.0568359851478,269.5931565070409,410.5525953388028,261.0265956557572,,
labeled-data,2023-12-14_10-50-25_1,img046334.png,455.7317533139869,277.69394091228236,441.2597519092103,288.4501581725893,431.6769401682095,286.69004989363,420.52958773480054,277.69394091228236,,
labeled-data,2023-12-14_10-50-25_1,img047197.png,442.2375898419655,274.1737243543637,429.13456154304606,284.34323885501755,418.37834428273914,281.214157470201,407.6221270224322,274.9559947005678,,
labeled-data,2023-12-14_10-50-25_1,img047213.png,,,428.3735620366389,284.31900776366626,417.42177718978087,280.40765603264555,409.7946413142905,271.02041187819583,,
labeled-data,2023-12-14_10-50-25_1,img047586.png,,,435.70873116609425,283.6403700948569,425.7347842519914,280.90242388314243,414.5874318185824,273.47085559420304,,
labeled-data,2023-12-14_10-50-25_1,img049212.png,432.41640623185924,294.9957040729477,411.49067447089845,303.2095427080912,402.4945654895508,299.6893261501726,392.520618575448,290.69321716882496,,
labeled-data,2023-12-14_10-50-25_1,img051888.png,448.955021316441,288.89276352594084,433.50518197890915,297.1066021610843,422.55339713205115,293.7819531897167,410.42820676588696,285.17697938147114,6.603486012849665,323.38393378881705
labeled-data,2023-12-14_10-50-25_1,img052045.png,462.5627630957703,287.8610202502911,446.8918481165513,296.29920523910135,437.00711712965926,294.37047724165905,423.0238391482022,285.45011025348816,,
labeled-data,2023-12-14_10-50-25_1,img052492.png,454.0845165620311,282.48155097635424,440.78592067656075,290.6953896114978,429.83413582970275,288.34857857288534,419.2734861559468,280.1347399377418,,
labeled-data,2023-12-14_10-50-25_1,img054032.png,410.6873481418649,287.3984691254547,395.43307639088414,296.7857132799044,385.6546970633324,292.4832263757816,374.5073446299233,284.26938774063814,8.26009637652814,322.7598695007042
labeled-data,2023-12-14_10-50-25_1,img057159.png,433.616785423726,269.5282442349653,419.49782402068445,280.4744053227167,408.551662932933,277.46024502319096,399.1919020028268,270.6387243453169,,
labeled-data,2023-12-14_10-50-25_1,img057551.png,445.67072227853885,280.8033047059662,428.0408483649511,288.26704694675516,416.07312373747914,286.0793983589377,407.4512145972574,275.01247020880237,,
labeled-data,2023-12-14_10-50-25_1,img060729.png,450.2436417537188,287.936121347412,432.9518800353869,296.8199622302247,423.43347908951614,293.1712418676409,410.4249977968261,284.6046810163572,,
labeled-data,2023-12-14_10-50-25_1,img061633.png,433.53250791535123,287.8177997536227,417.6685063389,297.01892066796444,405.929145172326,294.63932043149674,395.93482417916175,285.75547954868404,,
labeled-data,2023-12-14_10-50-25_1,img062060.png,452.7608900898025,281.07747751155193,437.3728085606448,290.4372384416582,426.1093674413643,288.6921982682486,415.63912640090655,279.64971736967135,,
labeled-data,2023-12-14_10-50-25_1,img062720.png,443.1820502414413,288.49385951807034,426.04892853887395,297.85362044817657,415.7373275141806,296.10858027476695,402.41156618996155,286.9074593604252,,
labeled-data,2023-12-14_10-50-25_1,img062782.png,442.1449837419007,286.57679795061335,426.2809821654495,295.3019988176615,414.5416209988755,292.6051185496648,404.07137995841765,284.0385576983811,,
labeled-data,2023-12-14_10-50-25_1,img062860.png,442.77764601180144,282.61916333858187,426.1204443565276,293.0894043790397,415.0156432530117,290.5511641268075,404.22812218102484,281.19140319670123,,
labeled-data,2023-12-14_10-50-25_1,img064529.png,483.2217096402188,282.7680626404878,471.4823484736449,292.28646358635854,459.74298730707096,289.2723032868328,449.11410625084864,281.97486256166525,,
labeled-data,2023-12-14_10-50-25_1,img066216.png,408.8653133102306,296.0736414796296,386.17947327031044,303.70077735512,377.37893187551384,301.3539663165076,367.7961201345131,293.1401276813641,,
labeled-data,2023-12-14_10-50-25_1,img068415.png,312.7255161209442,281.47840679024915,289.8218711513164,284.37149878641264,284.03568715898933,279.0674967934462,282.83023216058785,268.7005838071936,,
labeled-data,2023-12-14_10-50-25_1,img068875.png,370.0927692772312,282.0011434035696,348.3945793060048,288.0284183955769,338.5098483191128,284.41205340037254,334.8934833239084,272.1164124166776,,
labeled-data,2023-12-14_10-50-25_1,img069063.png,,,502.9579986000032,279.18583503926095,487.76926562014467,279.42692603894125,476.4379886351709,272.9174690475733,,
labeled-data,2023-12-14_10-50-25_1,img070485.png,425.2234560746677,289.1893604377996,407.6238130980063,299.3151824243719,395.087081114631,295.45772642948725,385.9256231267799,287.98390543939814,,
labeled-data,2023-12-14_10-50-25_1,img073371.png,302.7568947660603,280.6710521278676,282.2641597932354,285.01069012211286,276.960157800269,279.4655971294661,277.44233979962956,267.65213814513174,,
labeled-data,2023-12-14_10-50-25_1,img074356.png,,,494.4529485292503,282.3497718193671,479.74639754875244,282.1086808196868,466.96857456569694,274.875950829278,,
labeled-data,2023-12-14_10-50-25_1,img074630.png,423.63979545652853,289.1482760828736,403.1470604837036,299.0330070697657,391.81578349872984,295.8988240739219,385.5474175070422,286.25518408671013,,
labeled-data,2023-12-14_10-50-25_1,img074852.png,436.49322424746725,289.37843381761485,409.4910322832744,301.19189280194917,400.5706652951036,298.53989180546597,395.98993630117803,287.9318878195331,,
labeled-data,2023-12-14_10-50-25_1,img076650.png,423.23557366934483,284.02618125165327,403.9482936949214,293.4287302391847,392.8581077096279,290.2945472433409,385.62537771921916,283.785090251973,,
labeled-data,2023-12-14_10-50-25_1,img077371.png,443.41027917137944,281.7330012375724,426.20033155488835,290.337975045818,411.72833015011173,289.36013711306276,404.68789703427444,278.21278467965374,7.663536019145965,323.1929019161644
labeled-data,2023-12-14_10-50-25_1,img077973.png,,,517.4258321896609,267.93457284657256,505.0038333018421,267.4126401201936,481.5168606147897,263.1327917638863,,
labeled-data,2023-12-14_10-50-25_1,img078487.png,390.44237874639356,277.386874496021,365.8008628409631,286.7741186504707,354.65351040755405,279.3425503615313,351.5244290227375,268.5863331012244,,
labeled-data,2023-12-14_10-50-25_1,img078824.png,448.93557404871666,285.6440395921592,433.2646590694976,293.1178605822482,423.6210190822859,290.7069505854453,408.6733771021077,282.9920385956759,5.5574745964206524,322.2411878365418
labeled-data,2023-12-14_10-50-25_1,img081582.png,335.197735991694,283.46569993053834,313.83599095771183,283.07964429739405,305.085396606442,277.2888098002302,305.9861930837786,267.3800485495276,10.078352479756214,321.7801317546941
labeled-data,2023-12-14_10-50-25_1,img083838.png,439.9754801945985,287.23982112784427,416.70293739502523,295.6492273495388,405.5555849616162,292.3245783781712,398.7996426794527,284.4170900419383,,
labeled-data,2023-12-14_10-50-25_1,img088339.png,457.45832652775755,287.10197436927456,440.81450245578236,297.20715327011663,428.0344232576586,294.2350418286925,416.4431886361044,282.9410183512808,,
labeled-data,2023-12-14_10-50-25_1,img088725.png,,,507.8043686277867,265.45979419052503,497.4392865405818,268.1977404022395,480.03377133753963,262.7218479788105,,
labeled-data,2023-12-14_10-50-25_1,img088798.png,456.60883954847463,280.7086758349513,444.38374449890654,291.5182335629905,433.8315571929635,288.8158441309807,421.4777769323473,280.9660462570475,,
labeled-data,2023-12-14_10-50-25_1,img089287.png,,,419.44397880314864,286.8676581111829,409.66390276349415,283.6505278349808,396.1519556034451,275.4146743279033,8.459891091765407,322.3281425617875
labeled-data,2023-12-14_10-50-25_1,img090040.png,313.53969423350924,273.70615840990223,294.97881238906126,276.8789587251925,289.10913180577427,269.2642379684959,,,,
labeled-data,2023-12-14_10-50-25_1,img090323.png,,,451.64516200041373,284.2276205003719,439.58852080231077,281.3721002166107,426.42139949385626,271.0604991919174,,
labeled-data,2023-12-14_10-50-25_1,img091029.png,,,527.2810305028949,265.23014940355455,515.3830293205564,268.2443097030803,492.8561470819956,262.3746291197933,,
