scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2024-01-10_10-40-29_1,img083979.png,,,444.82993502433715,270.1329431036498,432.2973737789406,268.2292629144756,421.19257267542474,262.51822234695317,,
labeled-data,2024-01-10_10-40-29_1,img091447.png,428.0488152219835,272.36780756401595,413.1366537401193,281.8862085098867,399.3349723686067,280.4584483680061,386.6437711074457,272.52644757978044,6.612836032870151,319.4686771685207
labeled-data,2024-01-10_10-40-29_1,img095538.png,414.9616966701849,267.202711795508,393.7456886983191,273.47107778719555,384.2490208585242,270.7545027747865,374.3588055283814,261.83139361499025,,
labeled-data,2024-01-10_10-40-29_1,img103592.png,,,535.0250145109708,257.0768898089357,525.6224655234394,262.13980080222177,501.9955475547706,257.31798080861597,,
labeled-data,2024-01-10_10-40-29_1,img105631.png,,,450.0918467324352,291.427840327737,434.85141112217013,288.2962439694634,419.81974860245657,282.2418243434676,,
labeled-data,2024-01-10_10-40-29_1,img105895.png,,,540.4252624448051,268.22547205702244,529.4870195057177,274.5310473983787,507.8679040496394,270.15575022274373,,
labeled-data,2024-01-10_10-40-29_1,img105919.png,534.3646402888446,267.14965099078523,521.6734390276836,272.0674914794851,492.0077560797197,266.6737309434917,,,,
labeled-data,2024-01-10_10-40-29_1,img109124.png,,,436.96256481028945,290.30725049944454,418.38364408794104,289.32941256668937,405.4761833755727,283.65795255670935,,
labeled-data,2024-01-10_10-40-29_1,img110596.png,311.39733590415665,282.41578087125805,293.9918207011145,282.6113484578091,288.71149586423655,276.3531856881759,291.449442075951,262.27231945650135,7.686217065406325,319.86441928516604
labeled-data,2024-01-10_10-40-29_1,img112452.png,,,465.4907477684577,284.95277613573217,454.93009809470175,284.36607337607904,435.9600421992513,277.9123430198949,,
labeled-data,2024-01-10_10-40-29_1,img112543.png,320.3992698966271,273.63918409185584,302.798187107034,277.7461034094276,296.34445675084976,272.85691374565164,292.237537433278,262.29626407189573,,
labeled-data,2024-01-10_10-40-29_1,img112733.png,316.2284067581842,272.7627586478296,297.0627832761827,277.4563807250545,289.4356474006923,274.1317317536869,283.9597549772633,263.17994690682895,,
labeled-data,2024-01-10_10-40-29_1,img116606.png,283.4132125658128,277.6330886444456,261.9007780451989,282.32671072167045,254.2736421697085,276.0685479520373,253.88250699660642,264.9211955186283,6.131939137180375,320.0524168533534
labeled-data,2024-01-10_10-40-29_1,img116765.png,402.3895091858167,284.7080526477233,382.8767872467816,290.5777332310103,370.8201460486786,286.6117328368975,359.3980649136337,276.14149179643965,,
labeled-data,2024-01-10_10-40-29_1,img117274.png,306.3888773949824,266.4637730515339,284.97247526677313,269.4779333510596,279.89599476230876,262.33913264165653,281.4823949199539,248.37881125437946,,
labeled-data,2024-01-10_10-40-29_1,img119468.png,,,438.39967144788693,288.31806888347955,423.14539969690617,285.9712578448671,409.4556686383337,279.51752748868296,8.111598830975161,318.98912982386327
labeled-data,2024-01-10_10-40-29_1,img119677.png,433.50797511948855,278.377138323405,416.8847302626505,287.7643824778547,406.12851300234354,285.02643626614025,391.2653764244649,276.8125976309967,7.019820697579682,319.6344182278313
labeled-data,2024-01-10_10-40-29_1,img121368.png,318.60129623291857,280.9422353574274,292.5634682674469,286.2462373503939,283.6431012792761,281.1833263571077,273.5172792927038,270.5753223711748,,
labeled-data,2024-01-10_10-40-29_1,img125126.png,357.48966928942065,263.85012456915183,332.9004668459212,267.81612496326466,326.55486621534067,260.3600442223326,325.7616661365181,249.09660310305216,,
labeled-data,2024-01-10_10-40-29_1,img127026.png,313.87250518455033,274.43868720339884,293.4079431509282,276.5010074083375,289.44194275681537,269.6794867304635,292.93202310363466,256.3537254062444,,
labeled-data,2024-01-10_10-40-29_1,img130034.png,427.5389859553111,280.48689050771435,411.3068762715751,287.33175603700056,399.96395625161506,284.00710706563297,389.20773899130813,275.7932684304895,,
labeled-data,2024-01-10_10-40-29_1,img131669.png,,,406.3144358983469,273.0579005023867,396.9271917438972,270.9066570503253,388.3222179356517,259.3681694438142,,
labeled-data,2024-01-10_10-40-29_1,img133680.png,431.5161316644244,270.91657628033164,412.35050818242286,277.1747390499648,402.180993681769,275.2190631844544,394.35829021972756,269.35203558792335,,
labeled-data,2024-01-10_10-40-29_1,img133751.png,436.0829095359794,289.40536182544577,418.15658775458945,295.11640239296827,408.63818680871873,291.30904201461993,398.6438658155544,284.4875213367459,,
labeled-data,2024-01-10_10-40-29_1,img139128.png,437.16883452670334,275.8721794552241,419.55979277684247,283.1696201803917,410.67595189402977,280.6313799281595,398.6193106959268,271.74753904534674,,
labeled-data,2024-01-10_10-40-29_1,img139842.png,441.8388968169528,269.53796558358766,430.41681568190785,277.7872464033423,418.2015344680404,276.0422062299327,404.39985309652775,266.52380528406195,,
labeled-data,2024-01-10_10-40-29_1,img142457.png,396.62649232406665,288.73340749109366,378.22425049538316,293.8098879955581,368.07128948645436,291.9062078063839,359.34608861940615,283.9742070181583,,
labeled-data,2024-01-10_10-40-29_1,img144926.png,436.7245271631336,281.3931571972468,413.8431195366624,286.8690496206758,404.06474020911065,283.93553582241026,397.21987467982444,276.5039675334709,8.988199372145143,319.0952763616817
labeled-data,2024-01-10_10-40-29_1,img164105.png,,,386.59165925656407,275.38245199444907,375.48685815304816,271.8923716476298,365.6511771756484,266.1813310801073,,
labeled-data,2024-01-10_10-40-29_1,img168947.png,403.652238783954,275.8092811677237,387.9468772232673,283.5826419401849,378.1111962458675,280.0925615933656,369.7032754103483,272.00192078937545,,
labeled-data,2024-01-10_10-40-29_1,img171519.png,405.2377094102567,275.1092666059738,388.73914777074737,282.4067073311414,380.1725869194637,279.86846707890913,373.0337862100606,271.777826274919,,
labeled-data,2024-01-10_10-40-29_1,img172832.png,,,386.74799480920893,283.08385154882177,376.43639378451564,280.5456112965895,367.55255290170294,272.7722505241284,,
labeled-data,2024-01-10_10-40-29_1,img175919.png,,,390.1226939313653,288.0429995601847,378.8489470415802,284.91140320191107,370.2892503289655,276.3517064892964,,
labeled-data,2024-01-10_10-40-29_1,img177881.png,,,373.2076137223167,271.6416713936689,363.70843810221993,268.1969153995679,353.06101048408954,258.5933532341954,,
labeled-data,2024-01-10_10-40-29_1,img184307.png,295.53611196335953,269.2446488749911,276.87675636138715,272.59046436224133,269.79906975374246,267.70042634241406,269.2843289095501,255.99007213703828,,
labeled-data,2024-01-10_10-40-29_1,img185248.png,397.72362978660794,281.2885585872152,378.3695478633374,286.8409591389732,368.53386688593764,283.5095188079184,359.8086660188894,275.4188780039283,,
labeled-data,2024-01-10_10-40-29_1,img186699.png,416.210710715519,284.5212168479069,398.2843889341291,292.294577620368,387.3382278463777,288.0112971947261,379.8821471054456,283.09345670602625,,
labeled-data,2024-01-10_10-40-29_1,img202780.png,432.31410534310317,275.7328078495775,419.9401841134712,285.7271288427418,410.10450313607146,284.77528874815476,397.57194189067496,277.31920800722264,7.812486114331295,319.62665276807513
