scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2023-12-14_09-37-23_1,img35525.png,469.95054071727577,279.48956529594443,457.53072426397733,294.3191968819724,447.3353525485831,292.4654929337189,433.9886841211579,285.42141793035563,,
labeled-data,2023-12-14_09-37-23_1,img35579.png,469.11847910889196,283.1299660688485,457.54012136572686,294.1068506824985,445.811395340183,291.851326446817,434.5337741617755,282.67886122171217,,
labeled-data,2023-12-14_09-37-23_1,img36030.png,433.46096842057557,288.8989722423922,417.07082564128996,297.16922777322435,406.24430931001876,295.6655449494367,396.0192661082626,286.4930797243319,,
labeled-data,2023-12-14_09-37-23_1,img36227.png,431.2469469108851,281.24794800189517,415.6340999562502,294.2993122530352,406.3639720769358,291.12795271537505,394.8982875946258,282.3457263033929,,
labeled-data,2023-12-14_09-37-23_1,img36778.png,,,422.1973989819658,263.4869498520175,407.115069369961,260.2876678131074,399.802424709595,249.3187008225584,,
labeled-data,2023-12-14_09-37-23_1,img37308.png,435.7561028817495,289.16446035942295,419.07413225028955,297.6197057479711,408.56220555101345,294.64894385469745,395.5365572497366,285.7366581748764,,
labeled-data,2023-12-14_09-37-23_1,img37658.png,,,393.1602210706578,301.811876386973,385.74540527764384,299.03132046459274,377.2183671156778,286.0553928268182,,
labeled-data,2023-12-14_09-37-23_1,img37737.png,,,393.2875387618792,297.8356904692581,385.8727229688652,293.572171388275,373.08216572591607,286.34272599008636,,
labeled-data,2023-12-14_09-37-23_1,img40321.png,451.0774056589873,281.2869267015283,431.5295289497476,294.368967268481,422.206695442264,292.5645478799358,409.27502315769004,284.7453971962399,,
labeled-data,2023-12-14_09-37-23_1,img40774.png,469.4090473642276,290.721897913837,452.7257118299461,304.25393673608755,442.90108090420256,302.40023278783406,431.2227460302055,291.83412028278906,9.394315684557654,321.9633603121846
labeled-data,2023-12-14_09-37-23_1,img41087.png,,,406.0024702795513,302.01587320786234,394.8049831433659,299.27363146022503,380.4082139682704,287.39058388713033,7.729403812686343,321.7834655592143
labeled-data,2023-12-14_09-37-23_1,img41174.png,340.678439450201,289.2935190085668,320.34014648855805,299.11988527093365,311.8849011000099,292.9498413387498,302.97261542018884,284.0375556589288,,
labeled-data,2023-12-14_09-37-23_1,img41343.png,427.3851127159471,291.18998531463745,411.0725179713163,301.3853570300317,401.0625166507474,298.41943071282606,389.9402929612264,290.81924452498674,,
labeled-data,2023-12-14_09-37-23_1,img41491.png,370.6518585012541,288.90100106798457,349.8565252483383,299.86996805853346,340.25867913160795,295.0710450001683,328.1471114128768,284.55911830089224,,
labeled-data,2023-12-14_09-37-23_1,img41621.png,424.894707170477,294.0384372172025,406.5430380827673,302.7508457739939,396.16229597254767,299.2288082723122,386.52303544162953,291.6286220844729,,
labeled-data,2023-12-14_09-37-23_1,img43166.png,,,441.0380712323703,297.40125433622916,431.1780771644608,294.0206849415173,418.50094193429135,286.13268968718967,,
labeled-data,2023-12-14_09-37-23_1,img43294.png,,,440.19292888369233,293.73897082529135,430.33293481578283,292.3304002441614,418.78265605051735,283.3155485249298,,
labeled-data,2023-12-14_09-37-23_1,img43470.png,,,427.91749631509686,297.9999978489644,418.89539937237083,294.39115907187403,405.81335880541815,286.27127182342065,,
labeled-data,2023-12-14_09-37-23_1,img44189.png,,,,,,,,,8.743557448857189,323.0357000081674
labeled-data,2023-12-14_09-37-23_1,img46665.png,406.92473321274275,287.72723802634647,384.24203273406215,295.49026331828196,376.0297083133172,292.71984062212704,367.32266555397314,283.81491052734333,9.02670134209221,322.63928489436444
labeled-data,2023-12-14_09-37-23_1,img47259.png,376.40465625167394,281.32581157090596,356.0139128208855,290.0382201276974,348.7844674226968,286.3308122311904,336.55002136422377,276.1354405157962,,
labeled-data,2023-12-14_09-37-23_1,img47573.png,416.5696414905344,285.1053594197069,400.22494233490113,294.7414133995205,389.1251839530904,291.6920292286934,378.3913516717789,282.5438767162121,,
labeled-data,2023-12-14_09-44-17_1,img0059.png,425.8540059960387,285.224283723848,410.0130314854049,295.1982306379508,400.8213549175062,292.65585201278736,389.86957007064825,282.2907699255825,,
labeled-data,2023-12-14_09-44-17_1,img0128.png,,,409.46392869508986,290.80892958240065,399.8811169540891,288.65768613033924,384.2357100300063,279.6615771489917,,
labeled-data,2023-12-14_09-44-17_1,img0298.png,406.556399766353,287.33853379242686,388.95675678969155,295.77671878123715,380.277480801201,294.3301727831554,364.12438382262144,284.20435079658307,,
labeled-data,2023-12-14_09-44-17_1,img0669.png,370.82477434015414,287.8542063978656,352.26389249570616,296.1034872176202,342.7454915498354,291.8202067919784,334.0202906827872,279.92220560963995,,
labeled-data,2023-12-14_09-44-17_1,img0718.png,446.3442584930749,288.61546673619677,430.30771639589,298.7849812368506,419.355931549032,296.2426026116872,408.7952818752761,287.4420612168906,,
labeled-data,2023-12-14_09-44-17_1,img0789.png,396.3840008351258,290.29668555659737,377.6644789749133,298.545966376352,367.35287795022,295.69044609259083,353.5511965787074,286.80660520977807,,
labeled-data,2023-12-14_09-44-17_1,img0811.png,395.32144625969363,288.9829676428577,378.1114986432025,298.17464421075636,368.91982207530384,293.28545454698053,354.83895584362926,284.6804807387349,,
labeled-data,2023-12-14_09-44-17_1,img0931.png,438.8058466087243,287.7302321564971,424.1382776173966,297.1174763109468,414.94660104949793,295.35736803198745,402.01314249896143,285.0770708189741,9.999610385238356,322.89352056103775
labeled-data,2023-12-14_09-44-17_1,img1123.png,438.8382182815585,284.9999481525226,423.64948530170005,295.6079521384555,413.52366331512775,293.92031514069345,400.98693133175254,284.03558415380144,,
labeled-data,2023-12-14_09-44-17_1,img1185.png,,,423.54451935445684,293.64922431260027,412.75699828246997,291.58690410766167,400.700357084367,283.49626330367147,,
labeled-data,2023-12-14_09-44-17_1,img1207.png,,,415.3437402811959,295.3926045746816,404.00082026123584,291.48125284366085,393.4401705874799,282.48514386231324,,
labeled-data,2023-12-14_09-44-17_1,img1225.png,,,413.70269857180733,293.5938220415459,402.3597785518473,290.4647406567293,392.1902640511934,282.83760478123895,,
labeled-data,2023-12-14_09-44-17_1,img1411.png,448.329262334669,281.9839780487798,433.27055817023927,293.32689806873987,423.29661125613643,291.7623573763316,409.802447784115,282.37511322188186,,
labeled-data,2023-12-14_09-44-17_1,img1431.png,447.5112262771128,281.32778287333963,432.7577048110131,293.5430640872071,421.81154372326176,290.05298374038784,410.70674261974585,281.9623429363977,8.91505796244161,322.34800242502183
labeled-data,2023-12-14_09-44-17_1,img1437.png,,,432.37562363346535,292.59564325972485,422.6641266814165,289.7239322970044,410.3848534044152,281.7005817084542,7.280906988269706,323.9671491624333
labeled-data,2023-12-14_09-44-17_1,img1488.png,407.817650134137,283.97319908988044,391.34594311998205,293.2385342853426,381.69455229137566,289.7640335870443,367.9252347092305,279.98395754738976,,
labeled-data,2023-12-14_09-44-17_1,img1528.png,455.2734133082291,285.21751328428735,436.87117147954564,300.4469547976805,427.19413051791037,299.01919465579994,415.7720493828655,285.6934333315809,,
labeled-data,2023-12-14_09-44-17_1,img1589.png,453.19942522031,285.8145674329619,437.3584507096761,295.39737917396263,426.40666586281816,291.68159502949294,414.2814754966539,284.05445915400253,,
labeled-data,2023-12-14_09-44-17_1,img1675.png,450.7001771994767,281.4875170249551,437.3744158752577,292.1163980811774,426.1109747559773,289.5781578289452,414.2129735736388,281.4875170249551,,
labeled-data,2023-12-14_09-44-17_1,img1730.png,448.8039719915141,279.7255710002561,436.90597080917564,291.46493216683,425.80116970565973,289.0853319303623,411.0476482395601,277.8218908110819,,
labeled-data,2023-12-14_09-44-17_1,img1988.png,,,403.7332159080323,297.13036772900557,393.3681338208274,295.3702594500463,377.5271593101935,285.59188012249456,,
labeled-data,2023-12-14_09-44-17_1,img2008.png,418.7261095503858,284.64478626481,402.81410357148644,295.7349722501035,392.44719058523384,293.56515325298085,378.46391260377686,284.4036952651297,,
labeled-data,2023-12-14_09-44-17_1,img2068.png,,,416.3652102626535,298.69966005512754,406.9711898561432,296.89806710045434,397.1911138164887,288.14747274918454,,
labeled-data,2023-12-14_09-44-17_1,img2209.png,416.69603430375116,289.928424545738,405.886476575712,286.8399794805839,394.30480758138424,278.60412597350637,,,,
labeled-data,2023-12-14_09-44-17_1,img2337.png,401.8208098300058,281.80892100801157,383.4978938543035,292.65801599362476,373.1309808680509,289.76492399746127,359.14770288659395,279.15692001152837,,
labeled-data,2023-12-14_09-44-17_1,img2449.png,444.53634688106445,281.8238958874184,430.2109710779581,290.5037730058518,419.8458889907532,288.93923231344354,408.69853655734414,280.72539367830007,6.6673689430346315,322.8491608291066
labeled-data,2023-12-14_09-44-17_1,img2704.png,418.9047249285434,288.99675533952893,409.0690439511436,286.45851508729675,398.5988029106858,277.0987541571905,,,,
labeled-data,2023-12-14_09-44-17_1,img2738.png,421.9593908944563,284.48408345673454,401.4666559216314,293.40445044490536,390.1353789366576,290.2702674490615,381.2150119484868,276.52808046728484,,
labeled-data,2023-12-14_09-44-17_1,img3190.png,412.18953876318926,287.8187099197288,395.53233710791545,296.226630755248,385.37937609898665,293.21247045572227,375.8609751531159,284.169989557145,,
labeled-data,2023-12-14_09-44-17_1,img3270.png,,,395.65046389614946,286.92781300132714,386.2632197416998,283.01646127030637,376.28927282759696,274.4114874620608,8.85776496717979,323.2561513764321
labeled-data,2023-12-14_09-44-17_1,img3345.png,,,395.16078132653894,284.46142967292064,387.6869603364499,281.5683376767571,376.1145923517958,273.37124368762716,,
labeled-data,2023-12-14_09-44-17_1,img3423.png,424.65716837127394,281.28429823522936,409.74500688940975,291.1199792126291,400.70252599083256,287.78853888157437,389.9150049188456,279.06333801452615,8.052121544742107,322.47342678831546
labeled-data,2023-12-14_09-44-17_1,img3444.png,424.9080504499826,279.3767723018782,410.04491387210396,288.1773136966748,400.0709669580011,285.83050265806236,389.5103172842452,275.8565557439595,,
labeled-data,2023-12-14_09-44-17_1,img3581.png,,,,,,,,,9.372955115004473,322.75672563135254
labeled-data,2023-12-14_09-44-17_1,img4063.png,,,,,,,,,8.702059409670412,322.2358472461084
labeled-data,2023-12-14_09-44-17_1,img4449.png,427.56493341259335,289.96781976563125,407.35457561090925,299.47857637818845,397.2493967100672,296.8036760809067,388.0358512416524,286.6984971800647,,
labeled-data,2023-12-14_09-44-17_1,img5696.png,450.31743278882755,285.3438015421118,434.64651780960855,296.192896527725,423.0741498249545,292.09434953315997,411.983963839661,284.3794375433906,,
labeled-data,2023-12-14_09-44-17_1,img5704.png,451.05261024457866,284.90946545250836,433.80463014961344,294.5208184317571,422.7790181802458,292.1772246225055,411.5136862970106,284.18619245346747,,
labeled-data,2023-12-14_09-44-17_1,img5860.png,398.2307658131052,296.3182227466541,391.0976983536873,289.4823664313786,384.26184203841177,283.24093240438793,,,,
labeled-data,2023-12-14_09-44-17_1,img5898.png,426.5494424362678,293.4432266114657,412.1132010016971,302.64434752580746,400.3738398351232,299.7888272420462,388.63447866854926,291.380906406527,,
labeled-data,2023-12-14_09-44-17_1,img5961.png,423.4197028001431,286.25278553733585,409.43642481868613,297.34297152262934,399.31060283211383,293.0033335283841,390.63132684362324,284.3240575398935,,
labeled-data,2023-12-14_09-44-17_1,img6005.png,423.20165784577625,284.19289863168717,411.1450166476733,295.1390597194386,400.35749557568647,292.60081946720635,390.52181459828665,283.8756186001582,,
labeled-data,2023-12-14_09-44-17_1,img6039.png,,,409.72242550016495,294.3802701621209,399.9440461726131,290.8600536042022,391.53463995091863,282.8417825556098,,
labeled-data,2023-12-14_09-44-17_1,img6072.png,459.5208753034133,290.750321376226,442.11536010037105,301.702106223084,431.16357525351305,301.1154034634309,420.99406075285924,291.53259172243014,,
labeled-data,2023-12-14_09-44-17_1,img6230.png,415.1172933639483,289.4115720580494,399.20528738504896,301.22503104238376,387.8740104000752,298.8141210455808,377.98927941318317,288.4472080593282,,
labeled-data,2023-12-14_09-44-17_1,img6326.png,385.6535750325013,286.34148027311824,364.5322756849895,295.14202166791483,356.70957222294805,292.20850786964934,344.5843818567838,282.8212637151996,,
labeled-data,2023-12-14_09-44-17_1,img6537.png,414.98921434808113,286.7462946731605,399.14823983744725,294.96013330830397,389.76099568299753,290.6576464041812,378.4180756630375,283.0305105286908,7.8608923969888576,322.7621750034891
labeled-data,2023-12-14_09-44-17_1,img6541.png,,,398.56578703378517,296.3181876237198,388.92214704657346,293.4250956275563,376.1443240635179,283.5403646406643,7.728883446319649,322.755059525401
labeled-data,2023-12-14_09-44-17_1,img6547.png,388.9391797182483,292.13908519610317,367.4267451976343,295.46373416747076,357.06166311042944,292.13908519610317,351.19463551389845,278.64492172408177,7.324095592033217,323.31709813692817
labeled-data,2023-12-14_09-44-17_1,img6601.png,370.86898061279555,287.5765258691426,350.52995161148783,295.79036450428606,342.7072481494464,292.46571553291847,331.75546330258845,281.51393068606046,,
labeled-data,2023-12-14_09-44-17_1,img6893.png,462.58018568754403,281.6324289761411,451.24890870257025,293.44588796047543,438.9532677188753,291.9993419623937,426.17544473581984,284.043338972944,,
labeled-data,2023-12-14_09-44-17_1,img6918.png,460.8425470285934,283.2866628629854,450.2345430426605,294.8590308476395,439.144357057367,292.2070298511563,419.8570770829436,282.32229886426427,,
labeled-data,2023-12-14_09-44-17_1,img7068.png,,,421.0282199149518,297.6416679368799,412.4616590636681,296.0552677792348,400.8809379128587,282.5708664392512,,
labeled-data,2023-12-14_09-44-17_1,img7084.png,,,423.4078201514195,299.06942807876055,414.36533925284226,297.8003079526444,402.62597808626833,288.9164670698317,,
labeled-data,2023-12-14_09-44-17_1,img7148.png,434.7493504230289,285.20459968729983,423.9397926949897,295.885472204291,413.77366102219094,292.925712350185,402.19199202786325,285.07591447625174,8.049955366456707,323.22815369896864
labeled-data,2023-12-14_09-44-17_1,img7247.png,440.93973439239915,293.01985552547495,417.66719159282593,303.77607278578193,405.5420012266617,299.0824507085571,395.7636218991099,288.7173686213522,,
labeled-data,2023-12-14_09-44-17_1,img7339.png,,,416.8559155559895,293.8324923231064,405.7085631225805,291.8768164575961,396.12575138157973,280.9250316107381,7.84540668162272,322.8364402266331
labeled-data,2023-12-14_09-44-17_1,img7379.png,450.63125632348715,283.64251925082255,431.75309444751014,293.16092019669327,421.7587734543458,291.25724000751916,407.95709208283324,282.37339912470645,,
labeled-data,2023-12-14_09-44-17_1,img7459.png,447.2673802645434,281.7620660793925,430.4096176172442,292.3142533853355,419.600059889205,289.99791958647,408.1470761059254,278.93099143633464,,
labeled-data,2023-12-14_09-44-17_1,img7529.png,434.99116928763755,284.6136247941308,420.5372786762456,294.8963228534913,409.88985105811514,292.8085919479756,396.5283732628142,283.4138028731546,,
labeled-data,2023-12-14_09-44-17_1,img7574.png,435.0202034635784,281.97565653635354,419.94940196594973,293.08045763986945,409.4791609254919,290.0662973403437,395.9947595855083,281.0238164417665,,
labeled-data,2023-12-14_09-44-17_1,img7743.png,395.79348701761285,286.7610839944335,374.867755256652,292.4325440044135,364.5026731694471,288.32562468684176,358.44007798636505,275.8092991475755,8.824760549649625,323.07273514505124
labeled-data,2023-12-14_09-44-17_1,img7745.png,402.05084993341313,286.7084621922129,381.4276478840265,292.1022227282063,371.9092469381557,290.19854253903213,364.9290862445172,278.30054135669366,10.120307776812957,322.3348490465738
labeled-data,2023-12-14_09-44-17_1,img7770.png,393.02041421181406,290.9561105830638,374.30089235160153,299.52267143434744,366.2102515476114,296.6671511505863,356.05729053868265,287.624670252009,9.24466364816088,322.85483765918167
labeled-data,2023-12-14_09-44-17_1,img7819.png,392.1305235081487,284.2301960767998,374.9974018055814,294.0658770541996,366.43084095429765,290.4171566916158,354.6914797877237,280.898755745745,,
labeled-data,2023-12-14_09-44-17_1,img7935.png,429.4731089865665,285.1250055504852,414.8782275362313,295.11932654364944,405.201186574596,293.0570063387108,393.62046542378664,284.4904454874271,,
labeled-data,2023-12-14_09-44-17_1,img8075.png,,,413.29676214093405,289.4250835997831,404.49622074613745,287.27384014772167,392.7621655530753,279.2555690991292,,
labeled-data,2023-12-14_09-44-17_1,img8092.png,,,415.00069329058863,288.7832148788557,404.37181223436625,286.2449746266235,393.74293117814386,278.6302538699269,,
labeled-data,2023-12-14_09-44-17_1,img8138.png,454.34341720018773,287.9900148000331,441.17629589173316,298.30161582472647,432.451095024685,295.4460955409652,419.4426137319949,288.46593484732665,,
labeled-data,2023-12-14_09-44-17_1,img8158.png,456.5751916331835,287.40424967907734,440.8755958853171,297.9564369850204,431.48157547880686,295.7687883972029,419.3851656402868,288.0476757343178,,
labeled-data,2023-12-14_09-44-17_1,img8229.png,484.2207398280395,271.89865568370647,474.440663788385,283.35163946698606,463.11636521615344,282.19347256755333,450.7625849555372,275.11578595990864,,
labeled-data,2023-12-14_09-44-17_1,img8237.png,456.0384586874937,250.18720481862653,446.2583826478392,251.34537171805928,435.19145449770383,245.42585200984735,,,,
labeled-data,2023-12-14_09-44-17_1,img8462.png,438.97463004916307,284.8116165421838,423.6610899344409,295.7498594812711,412.7228469953536,293.1761552603094,403.20014137779526,286.0984686526647,,
labeled-data,2023-12-14_09-44-17_1,img8606.png,495.5961229103208,286.8705799189531,483.1136574386565,295.2351186370787,470.63119196699216,293.5622108934536,457.6339856511355,286.3558390747608,,
labeled-data,2023-12-14_09-44-17_1,img8689.png,446.2517887691463,291.945538601308,429.9118671454015,299.4016193422401,421.50394630988234,297.49793915306594,406.75042484378264,288.2968182387242,9.315121086804272,321.93346490205545
labeled-data,2023-12-14_09-44-17_1,img8922.png,475.54033169783446,285.45243496253244,460.3554767941604,294.4603997358985,449.0311782219288,291.8866955149367,436.8060831723607,284.55163848519584,,
labeled-data,2023-12-14_09-44-17_1,img8986.png,474.30260466210495,280.77080962951504,460.02500324329884,292.3515307803245,448.12700206096036,290.9237706384439,434.9598807525058,281.72264972410215,,
labeled-data,2023-12-14_09-44-17_1,img9005.png,442.0986814619089,292.6688108118535,427.0278799642802,303.13905185231135,416.8749189553514,300.60081160007917,402.43867752078074,290.4478505911503,,
labeled-data,2023-12-14_09-44-17_1,img9293.png,410.43255812811867,292.6852130116662,394.0895363250118,299.37684398616665,385.72499760688623,296.41708413206067,373.75727297941427,287.2804341476466,,
labeled-data,2023-12-14_09-44-17_1,img9523.png,447.61585190668586,283.9375195492819,434.1499875661092,292.1840566260692,424.44203885546085,290.4094853563808,413.7946112373304,281.74540209849033,,
labeled-data,2023-12-14_09-44-17_1,img9699.png,400.3136420894151,288.819334997875,381.8542713953345,297.20226022133363,372.70926206065235,293.47651567757424,362.2941125405977,284.1621543181758,,
labeled-data,2023-12-14_09-47-10_1,img004892.png,428.02327247530457,288.568028373097,412.31791091461787,296.1827491297936,402.3235899214535,294.59634897214846,394.5502291489924,285.55386807357127,,
labeled-data,2023-12-14_09-47-10_1,img005871.png,462.5258144563705,288.0178607281448,447.9843856079368,296.6397698683665,436.91745745780145,293.1652691700682,424.9497328303295,284.8007304519426,,
labeled-data,2023-12-14_09-47-10_1,img006636.png,442.6833152111217,289.7040108586001,425.56818214172625,298.7119756319661,416.30284694626414,296.13827141100444,403.0482702083113,287.3876770597346,,
labeled-data,2023-12-14_09-47-10_1,img006766.png,,,425.1674860524423,290.90688455864847,415.90215085698014,287.94712470454255,403.41968538531586,279.0678451422246,,
labeled-data,2023-12-14_09-47-10_1,img007114.png,370.9434778446759,287.85994173074903,349.32436238859754,294.42288749420135,340.4450828262796,290.43364595171073,331.4371180529136,280.6535699120562,,
labeled-data,2023-12-14_09-47-10_1,img009800.png,410.5181388202317,282.8696982713128,394.5611726502691,293.1645151551597,384.9097818216627,290.2047553010537,375.51576141515244,282.7410130602647,,
labeled-data,2023-12-14_09-47-10_1,img010242.png,395.0759134944615,281.71153137188,379.89105859078734,291.1055517783903,369.5962417069405,288.9179031905728,358.6579987678532,279.2665123619664,,
labeled-data,2023-12-14_09-47-10_1,img010422.png,375.1938621278386,285.25841266335163,357.10890033068415,294.14225354616434,348.5423394794004,291.4453732781676,337.43753837588457,280.65785220618073,8.938754107484272,322.90598226516124
labeled-data,2023-12-14_09-47-10_1,img011596.png,400.3146362835312,291.01824313544535,384.4863553246166,300.5409487530037,373.93416801867363,298.09592974309004,361.32301733596125,289.34533539182024,,
labeled-data,2023-12-14_09-47-10_1,img013058.png,,,406.67372096676536,290.681945452949,395.3999740769802,288.0722818210543,382.24726937223085,277.1116945670965,9.603895024213493,322.23917507557906
labeled-data,2023-12-14_09-47-10_1,img013832.png,451.8454131986972,291.7185501903446,436.01713223978265,300.9838853858068,424.9502040896473,299.3109776421817,410.79483087435784,290.817753713008,,
labeled-data,2023-12-14_09-47-10_1,img013850.png,450.3011906661202,289.273531180431,435.24502097349415,298.0241255317008,424.0494076123107,297.1233290543642,409.76534918597315,288.63010512519054,,
labeled-data,2023-12-14_09-47-10_1,img016029.png,435.4857437442155,287.0384458187542,418.9871821047061,296.39820674886045,410.1033412218934,293.5426864650992,400.10902022872915,284.182925534993,,
labeled-data,2023-12-14_09-47-10_1,img016601.png,,,415.8841174913248,288.60415093590063,405.3234678175688,286.8440426569413,395.54508849001706,273.34987918491987,,
labeled-data,2023-12-14_09-47-10_1,img017506.png,,,414.7783680438308,286.8032914520778,404.99998871627906,284.2609128269143,391.11469007115556,274.2869659128115,,
