scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2023-12-14_09-47-10_1,img059886.png,419.22454651331634,296.69001837381444,396.7151529387998,306.03200444283067,385.79387647392633,303.62794987509125,377.55140367024825,295.1794152513212,,
labeled-data,2023-12-14_09-47-10_1,img060130.png,532.949707303783,267.67978518429425,526.901502384523,279.9048802338624,511.3305918477047,282.9933252990165,497.0465334213672,277.0738055908045,,
labeled-data,2023-12-14_09-47-10_1,img060426.png,290.2863445204135,280.9053592913231,269.5820447859629,286.3088235377246,263.90875195796565,281.22826279623456,261.62249962429513,271.5751973874034,,
labeled-data,2023-12-14_09-47-10_1,img062495.png,439.33738212940284,292.03170731755876,423.2618541569314,301.5308829376555,412.4056534482494,299.23437894158815,396.43451202105376,291.19661495535246,,
labeled-data,2023-12-14_09-47-10_1,img064282.png,,,513.8515464423602,277.05720155417396,498.2806359055419,280.01696140827994,477.69100213784816,272.4245339564429,,
labeled-data,2023-12-14_09-47-10_1,img064481.png,341.2658087351695,285.7090735894926,321.827310373162,292.98992456607493,312.89796483584405,288.7313136175079,299.4352592565032,277.9474116993624,8.624245284593641,322.28912791104847
labeled-data,2023-12-14_09-47-10_1,img066605.png,407.61656389377293,293.10154198165355,388.51382610830365,301.2436925131651,377.3444657637943,297.9033230643399,368.6803825059038,290.0743321686557,,
labeled-data,2023-12-14_09-47-10_1,img067470.png,504.9428288813237,276.0805009093832,494.7766972085249,288.30559595895136,480.23526836009125,287.2761142705667,469.2970254210039,280.71316850711435,,
labeled-data,2023-12-14_09-47-10_1,img068004.png,431.4629136098218,287.0906580203673,414.7338361735707,296.2273080047814,405.85455661125275,293.91097420591586,395.30236930530975,285.8038059098864,,
labeled-data,2023-12-14_09-47-10_1,img070611.png,,,423.99728633176164,299.81002555109114,414.7319511362995,297.87974738536985,394.52837300175,291.57417204401366,,
labeled-data,2023-12-14_09-47-10_1,img071671.png,320.8105974439091,285.83483048164175,301.25044536460007,293.2985727224307,292.2424805912341,288.9232755467958,279.6313299085217,277.21292134142004,,
labeled-data,2023-12-14_09-47-10_1,img072350.png,336.83390121717446,283.40391783397433,315.6008413942403,290.352919230571,306.07813577668196,287.1357889543688,295.7833188928351,275.8114903821373,,
labeled-data,2023-12-14_09-47-10_1,img072743.png,,,490.15615668390524,283.48819470864146,476.90157994595245,283.87425034178574,462.8748919417111,276.92524894518914,,
labeled-data,2023-12-14_09-47-10_1,img073017.png,,,428.2932234382785,294.02696683267106,418.25577697652784,290.68115134542086,403.19960728390186,283.2174091046319,,
labeled-data,2023-12-14_09-47-10_1,img073584.png,,,514.289371771365,277.8340500904222,501.30717831507195,277.9454852273861,479.8001968810413,271.5936824204444,,
labeled-data,2023-12-14_09-47-10_1,img073667.png,,,452.7719502162428,296.8357075615964,443.224419218649,294.63771481394895,427.28897179820467,286.6013038303628,,
labeled-data,2023-12-14_09-47-10_1,img076969.png,,,495.961600219921,288.83186694778595,486.05283896921844,287.54501483730513,469.4524467440154,281.75418034014126,,
labeled-data,2023-12-14_09-47-10_1,img077805.png,,,520.3433290931343,279.2869409502679,508.652036022246,280.22641985774993,486.3133153332273,273.65006750537526,,
labeled-data,2023-12-14_09-47-10_1,img078759.png,454.0261629510306,289.85568587080644,437.76836857826237,299.84745532907027,427.0991910211332,297.98458305719055,416.6840415010786,289.0089257472248,,
labeled-data,2023-12-14_09-47-10_1,img080815.png,440.1318230126725,285.3659745863595,425.7190793752869,296.0468471033506,415.42426249144006,292.5723464050523,404.3573343413047,284.07912247587865,,
labeled-data,2023-12-14_09-47-10_1,img080936.png,399.533446675439,292.2099515377397,379.5448046891104,300.45923235749433,370.8196038220622,297.6037120737331,360.03208275007535,289.3544312539785,9.839367236222651,322.0573779924058
labeled-data,2023-12-14_09-47-10_1,img081816.png,458.54163109722424,289.61883859122923,438.2093677516267,297.7260068872586,426.2416431241548,295.79572872153733,416.9763079286926,282.54115198358454,9.938479616880876,321.7682382480817
labeled-data,2023-12-14_09-47-10_1,img083239.png,436.0827629541087,284.3796759601296,419.22500030680953,293.3876407334956,408.6728130008665,290.9426217235819,396.1903475292022,281.0338604728793,9.495314643141356,321.94214786355093
labeled-data,2023-12-14_09-47-10_1,img083636.png,,,418.239439986844,284.74452492397256,408.45936394718944,282.1708207030109,396.4916393197175,273.29154114069297,,
labeled-data,2023-12-14_09-47-10_1,img085691.png,,,435.16999649009983,281.01009329461806,424.2317535510125,277.66427780736785,411.4919176572521,269.2997390892423,,
labeled-data,2023-12-14_09-47-10_1,img090575.png,,,419.1694859591722,292.60981152081763,411.06231766314284,290.80821856614443,399.7380190909113,281.80025379277845,,
labeled-data,2023-12-14_09-47-10_1,img095372.png,425.42488789182636,297.1825192246802,404.1918280688922,305.6757431538539,394.92649287343005,302.7159832997479,388.2348618989296,294.7375002147666,,
labeled-data,2023-12-14_09-47-10_1,img096270.png,443.67385814772257,281.76770147034495,429.0597418091122,291.68442327154486,417.3684487382239,290.118625092408,405.468382576784,282.28963419672385,,
labeled-data,2023-12-14_09-47-10_1,img108521.png,431.1293248473929,276.81646658599624,416.97395163210354,286.5965426256507,404.4914861604392,285.69574614831413,393.6819284324,276.94515179704433,,
labeled-data,2023-12-14_09-47-10_1,img108746.png,421.7353044408827,280.5483377063907,406.42176432616054,292.3873771228146,396.3843178644098,290.0710433239491,386.21818619161104,282.22124545001583,,
labeled-data,2023-12-14_09-47-10_1,img115920.png,452.6628314861568,292.5305838612253,430.2413685158895,301.2098598497159,419.8744555296369,298.798949852913,409.9897245427449,290.8429468634633,,
labeled-data,2023-12-14_09-47-10_1,img116376.png,,,524.6060515318574,283.8528456487255,510.82702755545324,284.4791649203803,496.8392304884976,280.0949300187972,,
labeled-data,2023-12-14_09-47-10_1,img116477.png,475.93088000314174,294.4822975855323,462.67630326518895,303.3615771478502,451.7380603261017,301.8173546152732,440.7998173870144,289.8496299878012,,
labeled-data,2023-12-14_09-47-10_1,img117006.png,,,538.674412357744,276.6812590278122,527.8868912857571,279.85405934310245,509.8019294886027,276.20533898051866,,
labeled-data,2023-12-14_09-47-10_1,img117630.png,,,339.16820570469224,296.49099330173607,321.0235909469122,291.0862144377165,316.262238138133,274.7431926346096,7.5427802827065165,322.47514818896514
labeled-data,2023-12-14_09-47-10_1,img118181.png,,,465.06041313525833,296.86299016926796,454.4997634615024,295.49401706341075,434.7474372198478,289.2358542937776,,
