scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2023-12-15_10-06-36_1,img11980.png,,,436.9880637889404,280.3127037828082,425.84500973837055,277.024589472804,416.16333982558035,269.3523227494608,,
labeled-data,2023-12-15_10-06-36_1,img12269.png,,,362.4634265824416,287.7085526934695,353.6951217557637,283.6897463145755,345.10948994630826,273.27738433289545,,
labeled-data,2023-12-15_10-06-36_1,img12922.png,,,441.42866414463833,288.0591645091977,431.97047959701956,287.3835798986535,417.78320277559135,279.0513697019417,8.250790741753761,322.740407443669
labeled-data,2023-12-15_10-06-36_1,img13080.png,,,443.2832368154577,284.53635747658274,433.5998573976575,282.95999338531294,418.7369959656852,275.97895240968955,,
labeled-data,2023-12-15_10-06-36_1,img13318.png,,,442.13129483744416,278.2586803898136,431.9016058729866,276.61462323481146,417.47043751241256,268.21166444257847,,
labeled-data,2023-12-15_10-06-36_1,img14496.png,451.6444961656255,276.3345929918574,432.64650237449007,285.65091687020265,418.5806800483609,282.180129542976,408.71633711834824,270.8544024751837,,
labeled-data,2023-12-15_10-06-36_1,img14699.png,,,446.2985581915274,286.7745063950922,434.69197127587086,284.8085768316622,422.65309682248045,276.41554236674784,,
labeled-data,2023-12-15_10-06-36_1,img14986.png,,,445.9353123228476,279.9574080188595,434.0808937595066,278.77196616252536,421.4855740359568,270.7702336322702,,
labeled-data,2023-12-15_10-06-36_1,img23601.png,413.78316846857115,282.5585209787722,392.74157551864096,291.89387559740317,381.77623834755053,287.3002884041086,371.6999825687107,272.92680589605766,,
labeled-data,2023-12-15_10-06-36_1,img39496.png,424.21822589325825,281.9554173048542,403.47299340741154,292.6243940118611,393.841278324697,287.4380858903994,386.1359062585253,273.953684774599,,
labeled-data,2023-12-15_10-06-36_1,img39928.png,531.6810372231864,267.0121137921915,527.2356302619336,282.274677692493,515.5293919306343,285.23828233332824,497.4514036215394,279.4592532836995,8.214978624363738,323.1907347853203
labeled-data,2023-12-15_10-06-36_1,img39970.png,538.5934677815437,272.5297653573227,530.8880957153722,282.45784090412076,517.2555143675299,282.30966067207896,501.5484097711032,277.41971301470085,,
labeled-data,2023-12-15_10-06-36_1,img40208.png,416.49565175180925,290.47574447044104,400.19582622721543,297.7365758404874,390.1195704483756,294.4766107355686,377.2278902607423,286.17851774122994,,
labeled-data,2023-12-15_10-06-36_1,img40423.png,444.4230250619318,293.6035706197366,428.34779954635565,305.29464372197384,416.474053426896,300.91049130863485,398.5720977390953,294.6996087230714,,
labeled-data,2023-12-15_10-06-36_1,img40613.png,291.8810211526468,286.1419843977018,271.78698925817656,290.5261368110408,263.7493765003885,286.1419843977018,260.8463791160641,274.2634936496453,,
labeled-data,2023-12-15_10-06-36_1,img40697.png,378.75330373099547,291.0000188656435,351.3399608032695,298.2608502356898,337.1146585272603,294.408164202604,329.1129259970051,284.0355479596806,,
