scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2023-12-14_10-14-20_1,img070973.png,442.4872642934922,275.7720030878475,424.4023024963378,284.97312400218925,413.61478142435095,282.75216378148605,403.30318039965766,274.5028829617314,,
labeled-data,2023-12-14_10-14-20_1,img072237.png,,,439.11273631167137,274.5617532800814,428.16657522392,271.7062329963202,418.96545430957826,260.4427918770398,,
labeled-data,2023-12-14_10-14-20_1,img073447.png,432.652203003654,290.83645278796996,418.05732155331884,301.4653338441923,406.63524041827395,298.60981356043106,396.48227940934515,290.3605327406764,8.239046292370436,322.2287014739138
labeled-data,2023-12-14_10-14-20_1,img073745.png,431.476558873155,297.97502111453736,413.0743170444715,306.22430193429204,403.23863606707175,302.8928616032373,392.2924749793204,292.1053405312504,,
labeled-data,2023-12-14_10-14-20_1,img074096.png,431.6192032037362,292.5117200149929,416.072481658814,302.03012096086366,405.28496058682714,299.17460067710243,397.0356797670725,291.40123990464133,,
labeled-data,2023-12-14_10-14-20_1,img074706.png,429.1511232026167,295.33691433870933,409.6384012635816,304.06211520575755,398.8508801915948,300.57203485893825,388.38063915113696,292.1641140234191,,
labeled-data,2023-12-14_10-14-20_1,img076341.png,,,407.43105480399686,284.4987531737995,397.2780937950681,282.1191529373319,387.2837728019038,274.9803522279288,,
labeled-data,2023-12-14_10-14-20_1,img076665.png,428.96140631634756,279.30798318193314,413.6478662016254,290.2462261210204,403.09567889568234,287.9298923221549,394.4737697554606,276.86296417201953,,
labeled-data,2023-12-14_10-14-20_1,img076774.png,,,412.6657492890273,283.35585565788284,402.5127882800985,281.7694555002377,389.5043069874085,273.36153466471853,9.521267000843064,321.90537948865943
labeled-data,2023-12-14_10-14-20_1,img081271.png,,,444.3687906523399,290.6134039962737,433.89854961188206,288.0751637440415,421.8419084137791,281.57092309769644,,
labeled-data,2023-12-14_10-14-20_1,img083830.png,,,411.0489069799195,294.151936164314,402.79962616016485,290.9791358490238,390.5843449462974,281.3020948873885,,
labeled-data,2023-12-14_10-14-20_1,img085334.png,,,428.41381190857794,288.80889768956945,416.4841891289648,287.63549217026326,405.72797186865785,279.6172211216708,9.160391006109734,322.62311113075657
labeled-data,2023-12-14_10-14-20_1,img085778.png,,,426.7222257029903,297.98258959410794,416.1142217170574,295.33058859762474,405.0240357317639,287.85676760753563,,
labeled-data,2023-12-14_10-14-20_1,img087026.png,,,434.9457382644873,293.9661811029753,425.1673589369355,292.7927755836691,412.25989822456717,285.5567748812808,,
labeled-data,2023-12-14_10-14-20_1,img088961.png,428.0101041146211,292.23774065182937,413.89114271157945,299.852461408526,401.99314152924103,296.6796610932357,394.6957008040734,288.90630032077456,,
labeled-data,2023-12-14_10-14-20_1,img091001.png,443.0451961165137,283.6513110681025,425.2775143508883,294.43883214008935,414.17271324737237,293.32835202973774,400.2123918600953,284.127231115396,,
labeled-data,2023-12-14_10-14-20_1,img091060.png,338.4215678347929,285.88610286668995,309.08642985213754,291.753130463221,301.26372639009617,286.66837321289404,292.8543201684016,276.8899938853423,,
labeled-data,2023-12-14_10-14-20_1,img091390.png,420.0293290951304,290.6856971749572,396.9523538821082,299.0951033966518,385.80500144869916,295.57488683873316,378.3734331597598,287.5566157901407,,
labeled-data,2023-12-14_10-14-20_1,img094094.png,,,498.1973735414275,278.0410065340205,488.22342662732467,276.2808982550612,469.0578031453232,267.6759244468156,,
labeled-data,2023-12-14_10-14-20_1,img094130.png,,,442.5047541607601,292.9544796392887,430.69129517642574,291.50793364120693,411.8861972013629,282.1053846536755,,
labeled-data,2023-12-14_10-14-20_1,img094231.png,,,520.2603097444172,278.9078387522761,510.32266006935674,281.4034247614372,495.1868457776667,274.56820075803086,,
labeled-data,2023-12-14_10-14-20_1,img094763.png,478.94637096973526,281.0662830336546,461.82890999243443,294.80847001543117,451.9441790055424,293.84410601671,435.06780902792184,283.2361020307771,,
labeled-data,2023-12-14_10-14-20_1,img094913.png,353.2313776850584,281.42389612634025,335.172505352347,287.5827022976118,326.7171951850081,283.19846739602866,320.14084283263344,272.9685859590014,,
labeled-data,2023-12-14_10-14-20_1,img094981.png,354.09522416206585,280.172927324008,337.120742475263,284.7734877811789,328.55418162397933,279.0624472136564,325.6986613402181,266.0539659209664,,
labeled-data,2023-12-14_10-14-20_1,img098523.png,493.18249255157855,271.096900958678,481.2528697719654,287.1334430558629,469.71438216545425,287.32901064241395,451.91773178931,276.1816582090049,9.03403720438633,322.3609020747406
labeled-data,2023-12-14_10-14-20_1,img098833.png,,,507.03556196630007,264.10009253222734,493.7755569838839,264.5822745315879,472.3184580123378,257.59063554085947,,
labeled-data,2023-12-14_10-14-20_1,img099250.png,422.38682563647376,274.3667814707002,406.4748196575744,286.42133145471485,397.7955436690838,284.0104214579119,386.70535768379034,274.84896347006077,,
labeled-data,2023-12-14_10-14-20_1,img100307.png,432.8677491018951,280.5295634887885,416.048936658506,289.3301048835851,405.29271939819904,286.5921586718706,396.2966104168514,273.8802655460533,,
labeled-data,2023-12-14_10-14-20_1,img102056.png,448.55440856376606,275.7332397810287,435.6469478513977,289.22740325305017,426.06413611039693,287.07615980098876,413.5478105711307,279.0578887523963,9.047904869027747,322.57576017413396
labeled-data,2023-12-14_10-14-20_1,img103828.png,437.6746127375678,288.6443172523523,420.4646651210767,298.61826416645516,411.468556139729,296.27145312784273,400.12563611976896,287.8620469061482,,
labeled-data,2023-12-14_10-14-20_1,img104215.png,439.52209804180393,291.94580971461613,422.547616355001,300.6710105816643,413.3464954406593,298.29141034519665,400.17937413220477,289.2489294466194,,
labeled-data,2023-12-14_10-14-20_1,img108181.png,455.34558182117183,282.6971074004895,440.93283818378626,293.63535033957675,428.9651135563143,291.44770175175927,415.3244811852172,282.6971074004895,7.9193202194788945,322.52745691354164
labeled-data,2023-12-14_10-14-20_1,img108513.png,455.09880752118,276.5963369697901,438.292573731778,287.13937804264475,427.95830574947496,285.2604202276806,415.0143741352772,276.38756387923854,,
labeled-data,2023-12-14_10-14-20_1,img108882.png,451.2468522545163,275.00910590867653,435.48448391787224,286.7003989795648,423.89757739225973,282.9424833496364,412.9369901383019,274.69594627284914,,
labeled-data,2023-12-14_10-14-20_1,img112730.png,447.8590934639768,291.8091105225824,428.55631180676403,302.23261261747734,419.4196618223499,300.55970487385224,409.8969562047916,291.8091105225824,,
labeled-data,2023-12-14_10-14-20_1,img112846.png,446.41771031950304,286.2273940822888,429.1561860629673,297.36386134456984,419.2038878893719,294.688080820973,409.80986748286165,286.45222731389555,9.411815306791071,323.60435880050096
labeled-data,2023-12-14_10-14-20_1,img113469.png,463.4765591887583,280.19787207673517,449.98239571673685,290.3673865773891,440.5951515622871,287.8250079522256,426.51428533061255,279.22003414398,,
labeled-data,2023-12-14_10-14-20_1,img114820.png,432.327359955268,286.395910704922,415.70411509842995,296.9565603786779,405.143465424674,293.82747899386135,391.8448695392036,285.41807277216685,8.947455684056166,321.9997656503826
labeled-data,2023-12-14_10-14-20_1,img115011.png,448.4300486438094,286.8580780078618,431.93148700430004,296.5351189694971,421.3026059480777,293.36231865420683,409.7218847972683,285.43031786598124,,
labeled-data,2023-12-14_10-14-20_1,img116444.png,447.71905399307764,283.58074414702753,432.8068925112135,295.0028252820724,421.7020914076976,291.67138495101767,411.39049038300425,283.104824099734,,
labeled-data,2023-12-14_10-14-20_1,img118500.png,425.7621487545165,294.39611242881284,409.26358711500717,302.9626732800965,398.9519860903139,299.9485129805708,389.4335851444431,293.4442723342258,,
labeled-data,2023-12-14_10-14-20_1,img118682.png,461.7139423271491,287.93869692383976,449.0227410659881,299.36077805888465,438.2352199940012,297.7743779012395,420.6261782441403,286.82821681348815,,
labeled-data,2023-12-14_10-14-20_1,img119216.png,421.22892122395854,289.40944789030505,404.88899960021377,295.75504852088557,395.2119586385785,294.0100083474759,387.27995785035284,280.52560700749234,7.781513536943159,322.72193404245905
labeled-data,2023-12-14_10-14-20_1,img119770.png,444.33705103004525,291.2786966893389,428.1557694220649,301.74893772979675,415.3059281451394,298.8934174460355,399.6005665844526,294.2928569888646,,
labeled-data,2023-12-14_10-14-20_1,img120950.png,,,525.050581316405,277.4641955313961,513.4698601655955,278.2573956102187,499.6681787940829,274.6086752476349,8.487250714498792,322.2257713095884
labeled-data,2023-12-14_10-14-20_1,img121658.png,,,477.42058068758917,292.0900424743303,465.4161279808735,290.4198577499177,450.6976250969873,283.4259592164399,,
labeled-data,2023-12-14_10-14-20_1,img124116.png,329.62772923103483,285.722564601654,306.17846672387276,289.0201171417237,299.21696691705904,283.15780151493317,299.58336164373344,269.23480190130573,,
labeled-data,2023-12-14_10-14-20_1,img125510.png,459.0125715762473,294.5994430592265,449.3689315890356,300.1445360518732,437.7965636043815,297.7336260550703,425.25983162100624,283.509257073933,,
labeled-data,2023-12-14_10-14-20_1,img126213.png,404.17405163663864,289.0425044699768,380.7882246676502,300.1326904552703,372.59113067852024,297.2395984591068,364.63512768907054,289.0425044699768,,
labeled-data,2023-12-14_10-14-20_1,img128185.png,306.4939895535125,275.2416589755519,287.328366071511,280.9131189855319,281.0702033018779,274.26382104279674,282.43917640773515,263.70317136904083,,
labeled-data,2023-12-14_10-14-20_1,img130655.png,423.44252580676573,286.56250742217907,411.38797582275106,294.51851041162877,399.5745168384167,291.3843274157849,385.1090568575991,281.9817784282535,,
labeled-data,2023-12-14_10-14-20_1,img131194.png,448.323510085562,275.08239216796983,432.5713194460141,290.2401605192329,420.6828736803176,288.159682510236,413.25259507675725,278.6489258976788,8.735561414472265,323.0950348432488
labeled-data,2023-12-14_10-14-20_1,img131701.png,,,523.4990729445608,271.97245489287434,513.4616264828101,275.7043260132688,493.901474403501,270.55691757134537,,
labeled-data,2023-12-14_10-14-20_1,img132553.png,,,531.3488708184939,273.1306217923071,519.7672018241662,275.8330112243169,503.0381243879151,271.20034362658583,,
labeled-data,2023-12-14_10-14-20_1,img132605.png,469.0167203787747,289.35686553646246,457.94979222863935,300.42379368659783,442.1215112697248,298.2361450987804,428.4808788986277,290.51503243589525,,
labeled-data,2023-12-14_10-14-20_1,img134844.png,325.50342705731396,283.0499598587329,300.5128145717308,289.6899673309296,292.79170190884565,284.4138736779581,288.80246036635504,273.08957510572657,8.736595985950583,322.71921338965535
