scorer,,,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
labeled-data,2023-12-14_10-48-30_1,img0988.png,,,480.29781129674234,291.0373592128162,471.4249549483003,289.5759475789552,449.19062080455734,281.4337970474437,,
labeled-data,2023-12-14_10-48-30_1,img1000.png,,,480.41510594334994,290.0464286079005,469.9448649028921,288.4600284502554,449.3216628535055,281.3212277408523,,
labeled-data,2023-12-14_10-48-30_1,img1024.png,,,481.1579615241029,289.0769394387917,469.6420238433921,287.6374472287029,448.6423727785665,280.10128212882597,,
labeled-data,2023-12-14_10-48-30_1,img1044.png,,,479.75452889858855,286.9462787640465,469.7805819844857,286.1640084178424,448.85485022352486,278.341304955801,,
labeled-data,2023-12-14_10-48-30_1,img1061.png,,,480.36405918046466,286.2002602960082,468.62469801389074,284.9311401698921,448.1601359802686,276.99913938166645,,
labeled-data,2023-12-14_10-48-30_1,img1078.png,,,478.30173897552606,284.77250015412756,466.5623778089521,282.5515399334244,446.415095806859,275.73001925555036,,
labeled-data,2023-12-14_10-48-30_1,img1083.png,,,478.81109128440255,284.17626472992174,466.1999406016901,282.63204219734473,445.8676772560926,274.65355911236344,,
labeled-data,2023-12-14_10-48-30_1,img1091.png,,,478.41521926024035,283.24113599804525,466.8344981094309,281.49609582463563,446.2112960600443,274.5159351309971,,
labeled-data,2023-12-14_10-48-30_1,img1170.png,443.46611889271696,290.5703744412164,426.8089172374431,300.72333545014527,415.2281960866337,299.13693529250014,401.7437947466501,290.72901445698096,,
labeled-data,2023-12-14_10-48-30_1,img1220.png,441.5961513822379,289.29035513807656,426.53998168961186,297.14015301200976,415.98779438366887,294.95250442419234,401.70373595733133,286.58796570606677,,
labeled-data,2023-12-14_10-48-30_1,img1228.png,,,440.04928001898634,295.7043756345117,425.85270986147907,292.6771658215138,415.6228284244518,282.1341247486592,8.298307415401721,323.66935681601854
labeled-data,2023-12-14_10-48-30_1,img1245.png,,,551.7835028843881,280.54124181998964,543.9086337350785,284.60569041318166,524.7718549421326,282.4041140918693,8.755754987588617,323.25826411493654
labeled-data,2023-12-14_10-48-30_1,img1254.png,552.9957591570349,273.8262319626723,553.5105000012272,281.0326037813651,542.4435718510919,284.24973405756725,522.6260493496868,281.6760298366056,,
labeled-data,2023-12-14_10-48-30_1,img1277.png,,,547.6920670233853,279.77520410089136,535.3181457937534,282.15480433735905,514.5363037286022,277.55424388018815,,
labeled-data,2023-12-14_10-48-30_1,img1289.png,,,544.1304602878118,278.2893718751458,534.0930138260612,280.8630760961075,512.6025835810308,277.0025197646649,,
labeled-data,2023-12-14_10-48-30_1,img1292.png,,,544.3849089021377,276.65793495148733,531.2590173752329,280.13243564978563,510.412013185443,276.65793495148733,,
labeled-data,2023-12-14_10-48-30_1,img1318.png,,,539.8809265154546,275.1137124189103,527.2697758327422,277.687416639872,504.363808266183,274.85634199681414,,
labeled-data,2023-12-14_10-48-30_1,img1344.png,,,498.8170232610654,289.3236574632013,487.8787803219781,287.9081201416723,466.7744057100921,280.70174832297954,,
labeled-data,2023-12-14_10-48-30_1,img1391.png,467.16046134323636,285.72047155385485,458.7959226251108,296.91608491503837,448.5011057412639,295.2431771714132,425.2090825415604,288.0368053527204,,
labeled-data,2023-12-14_10-48-30_1,img1451.png,,,434.89647758204694,287.6590910095013,421.1271599999018,291.648332551992,407.48652762880465,278.136385391943,8.699583061476782,323.31979031422816
labeled-data,2023-12-14_10-48-30_1,img1452.png,,,422.94612671475807,281.2262599436944,410.0776056099495,289.59079866182,396.82302887199666,276.4649071349152,9.164688227902769,322.14890763938655
labeled-data,2023-12-14_10-48-30_1,img1457.png,352.22431943527425,289.9296655286081,322.1119800500222,290.57309158384857,310.5303110556945,286.3264796192617,313.10401527665624,272.0424211929242,10.015177352658725,322.73636114350205
labeled-data,2023-12-14_10-48-30_1,img1478.png,337.5793984143956,285.0047474330661,307.91371546643177,291.03306803211757,301.72675485161574,285.63930749612416,293.3188340160966,274.8517864241373,,
labeled-data,2023-12-14_10-48-30_1,img1545.png,420.8701837745128,283.3580957853623,398.77104649424575,293.3320426994651,387.81926164738775,291.7675020070568,375.8896388677746,276.90436542917814,,
labeled-data,2023-12-14_10-48-30_1,img1565.png,453.5849741122533,292.7682460798629,436.1794589092111,303.13332816706776,426.7922147547614,300.98208471500635,413.493618869291,293.550516426067,,
labeled-data,2023-12-14_10-48-30_1,img1593.png,454.69766546781227,292.2524969618894,436.4540636548933,302.8813780181118,425.50790256714197,299.3912976712925,413.451261369039,291.4592968830668,,
labeled-data,2023-12-14_10-48-30_1,img1630.png,452.71391002654025,289.09189674546786,435.58078832397285,300.0380578332192,423.68278714163444,296.38933747063544,412.102065990825,289.09189674546786,,
labeled-data,2023-12-14_10-48-30_1,img1663.png,448.7226181803467,287.8779866762329,430.6407932043247,297.0394446640841,418.82733421999035,295.8339896656826,406.5316932362954,282.33289368358624,9.055591259576953,322.77716011385604
labeled-data,2023-12-14_10-48-30_1,img1665.png,456.4640372687578,285.56054185003643,439.3489041993624,295.2119326786429,424.1640492956883,293.6677101460658,411.93895424612015,278.7402256644879,8.682238187222495,322.75966314776673
labeled-data,2023-12-14_10-48-30_1,img1692.png,,,551.6979424130931,274.647872583262,541.2744403181981,279.02316975889687,521.9716586609853,274.00444652802156,,
labeled-data,2023-12-14_10-48-30_1,img1751.png,,,537.1103301515147,268.34243861970117,527.3302541118603,272.4603653732399,505.83982386682993,268.9858646749416,,
labeled-data,2023-12-14_10-48-30_1,img1758.png,,,535.317439785577,272.4787130693463,526.309475012211,273.25082433563483,503.6608778677479,271.57791659200973,,
labeled-data,2023-12-14_10-48-30_1,img1765.png,,,508.88716059908063,283.1186866147821,499.70114461481126,282.5967538884032,478.4062893785504,275.4984688096496,,
labeled-data,2023-12-14_10-48-30_1,img1782.png,,,451.4930628047871,299.66038614149784,438.86229082641665,298.61652068873997,416.83672977322533,292.8752606985716,,
labeled-data,2023-12-14_10-48-30_1,img1797.png,,,453.1491363927554,300.0760043100592,439.89455965480255,298.1457261443379,417.7607033545318,291.0680395366932,,
labeled-data,2023-12-14_10-48-30_1,img1812.png,,,449.20560598244367,299.0530277071686,438.03624563793426,297.0696833469286,419.0378943977408,289.86701172289924,,
labeled-data,2023-12-14_10-48-30_1,img1814.png,,,450.12742378741694,299.43160732876817,438.64490380708025,296.71755715159765,418.3939140235773,290.0368182539472,,
labeled-data,2023-12-14_10-48-30_1,img1856.png,,,449.1933222141763,298.7733553566177,437.2932560527364,295.9549186341714,418.29490481254294,288.23031428376305,,
labeled-data,2023-12-14_10-48-30_1,img1878.png,,,449.5002566813383,296.84385596264923,437.37506631517414,294.3014773374858,426.81441664141823,282.76298973097465,9.096791697711618,322.6431089563232
labeled-data,2023-12-14_10-48-30_1,img1945.png,,,534.2997286445187,271.32693168806446,523.8610741169399,274.14536841051074,503.61008433343693,269.55236041837605,,
labeled-data,2023-12-14_10-48-30_1,img1968.png,,,530.4671446348844,269.1952294811975,520.9444390173261,272.15498933530347,497.90978623971876,267.6510069486205,,
labeled-data,2023-12-14_10-48-30_1,img1979.png,,,530.5012756471185,270.7023197813241,519.2378345278381,272.60599997049826,498.7732724942159,265.14991922956614,,
labeled-data,2023-12-14_10-48-30_1,img1981.png,,,528.0471192508982,272.6810983568673,517.5768782104403,272.6810983568673,496.9536761610537,264.43181753711264,,
labeled-data,2023-12-14_10-48-30_1,img1997.png,464.1188397238621,290.63079706516373,444.7029423025655,300.23435923053626,434.577447410814,298.3554014155721,422.78176779464985,284.1588312580648,,
labeled-data,2023-12-14_10-48-30_1,img2007.png,462.43266370716435,290.7708433673876,444.66498194153894,299.97196428172936,433.7188208537876,298.22692410831974,420.551699545333,291.7226834619747,,
labeled-data,2023-12-14_10-48-30_1,img2105.png,,,535.8440145875198,275.211316397121,525.2833649137639,277.9492626088355,508.0734172972728,271.88666742575333,8.45503694072486,322.7270868232641
labeled-data,2023-12-14_10-48-30_1,img2116.png,,,532.6536527267056,271.69442533622777,521.6930654727478,276.28743332836245,504.46928550224266,271.7988118815035,,
labeled-data,2023-12-14_10-48-30_1,img2135.png,,,528.6319351822079,270.1485556638253,518.8518591425535,274.5238528394602,500.5785591737253,269.3764443975367,,
labeled-data,2023-12-14_10-48-30_1,img2146.png,,,526.9432245427926,268.54914866513343,516.6484076589456,273.0531310518164,496.83088515754054,268.8065190872296,,
labeled-data,2023-12-14_10-48-30_1,img2165.png,,,521.7958161008692,267.39098176570064,513.0452217495992,270.4794268308547,490.65399502723244,265.9754444441717,,
labeled-data,2023-12-14_10-48-30_1,img2179.png,,,520.7209792455349,266.4172190234701,508.981618078961,269.27273930723135,488.1997760138098,264.51353883429596,,
labeled-data,2023-12-14_10-48-30_1,img2208.png,,,517.7068189460092,264.1962588027669,506.9192978740223,267.2104191022927,482.64737546205185,263.40305872394435,,
labeled-data,2023-12-14_10-48-30_1,img2221.png,,,514.6202326627238,263.84141021281715,504.78455168532395,266.5382904808139,480.98854932064705,261.46180997634946,,
labeled-data,2023-12-14_10-48-30_1,img2243.png,,,499.69858221507286,276.0475123046787,485.42098079626675,275.09567221009166,470.82609934593154,266.0531913115144,,
labeled-data,2023-12-14_10-48-30_1,img2266.png,454.64531712058465,289.64322310443515,438.8043426099507,297.8570617395787,427.0702874168886,297.07479139337454,411.0337453197037,288.46981758512896,,
labeled-data,2023-12-14_10-48-30_1,img2289.png,454.1534250438228,288.2603616828963,438.8270668069944,297.15134298050396,426.4643690027019,294.6110626097589,410.9686587411572,286.82086947280743,,
labeled-data,2023-12-14_10-48-30_1,img2320.png,452.90602746048177,285.58476777692977,439.0226169388019,296.1278088497844,426.18307186987994,292.5786663104076,410.3163169879601,285.48038123165395,,
labeled-data,2023-12-14_10-48-30_1,img2344.png,452.8044812367124,284.6303205892175,438.6855198336707,295.2592016454399,426.31159860403875,293.83144150355923,409.8130369645295,284.471680573453,,
labeled-data,2023-12-14_10-48-30_1,img2369.png,406.35597652539525,276.1432412332267,396.0611596415484,287.85359543860255,382.80658290359554,289.78387360432384,374.05598855232574,268.5508137813897,8.769399561630657,323.4220338275828
labeled-data,2023-12-14_10-48-30_1,img2389.png,316.16148579775506,284.68340070191425,291.88956338578464,288.014841032969,285.2266827236751,282.46244048121105,283.1643625187364,271.5162793934596,7.951288563579823,323.07637596244655
labeled-data,2023-12-14_10-48-30_1,img2465.png,317.54538447787104,272.1267939600946,298.5753285824206,276.62484845076847,292.51273339933846,269.5844153349311,291.5348954665833,253.3523056511952,,
